CODE FOYER;RANG LUMINAIRE;ARMOIRE;ADRESSE;DOMAINE;TYPE SUPPORT;NATURE SUPPORT;HAUTEUR SUPPORT;ETAT SUPPORT;OBSERVATION SUPPORT;COFFRET CLASSE II;MISE A LA TERRE MAT;TYPE CROSSE;SAILLIE CROSSE;ETAT CROSSE;OBSERVATION CROSSE;MARQUE LUMINAIRE;MODELE LUMINAIRE;HAUTEUR DE FEU;ETAT LUMINAIRE;TYPE SOURCE;NOMBRE DE LEDS;PUISSANCE ESTIMEE SOURCE;TYPE DE FIXATION;OBSERVATION LUMINAIRE;TYPE RESEAU;OBSERVATION RESEAU;X;Y
186/429;1;4;PARC DURAND;ECLAIRAGE PUBLIC;STYLE;FONTE;3;BON;;OUI;NON;;;;;STYLE;DIVERS;3.5;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99191069170903;42.6673552332251
186/13966;1;4;PARC DURAND;ECLAIRAGE PUBLIC;STYLE;FONTE;;VETUSTE;;;;;;;;;;;;;;;;PAS DE LUMINAIRE.  PRESENCE DE LA BASE DU MAT;SOUTERRAIN;;2.99171818364194;42.667307185448
186/493;1;4;PARC DURAND;ECLAIRAGE PUBLIC;STYLE;FONTE;3;BON;;OUI;NON;;;;;STYLE;DIVERS;3.5;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99167682161302;42.6671847529838
186/430;1;4;PARC DURAND;ECLAIRAGE PUBLIC;STYLE;FONTE;3;BON;;OUI;NON;;;;;STYLE;DIVERS;3.5;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99179666765169;42.6671187431624
186/428;1;4;PARC DURAND;ECLAIRAGE PUBLIC;STYLE;FONTE;3;BON;;OUI;NON;;;;;STYLE;DIVERS;3.5;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99200147455333;42.6671857583162
186/458;1;4;RUE GEORGES BIZET;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;SOUTERRAIN;;2.9919073984852;42.6670237925742
186/14003;1;4;RUE GEORGES BIZET;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;SOUTERRAIN;;2.99210074647704;42.6666396787501
186/459;1;4;RUE GEORGES BIZET;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;SOUTERRAIN;;2.99226019923664;42.6667358360685
186/460;1;4;RUE GEORGES BIZET;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;7;VETUSTE;BF;;125;LATERALE;;SOUTERRAIN;;2.99225572832145;42.6662700687508
186/481;1;4;RUE DES ABRICOTIERS;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;6;BON;;OUI;OUI;;;;;COMATELEC;SAPHIR;6;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99359121592512;42.6672574176058
186/453;1;4;RUE JEAN MERMOZ;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;7;VETUSTE;BF;;125;LATERALE;;SOUTERRAIN;;2.99324170570256;42.6672717254104
186/454;1;4;RUE JEAN MERMOZ;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;OUI;;CROSSE COURBE;1;BON;;ECLATEC;CLIP;7;VETUSTE;BF;;125;LATERALE;;SOUTERRAIN;;2.99326447799501;42.6675987933558
186/455;1;4;RUE DU LIERRE;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;7;VETUSTE;BF;;125;LATERALE;;AERIEN TORSADE;;2.99367910978746;42.6676446182276
186/483;1;4;RUE DU LIERRE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;DIVERS;BOULE;4;VETUSTE;BF;;80;LATERALE;;SOUTERRAIN;;2.99405773620498;42.6676830927048
186/483;2;4;RUE DU LIERRE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;4;BON;;OUI;OUI;CROSSE DROITE;0.5;BON;;DIVERS;BOULE;4;VETUSTE;BF;;80;LATERALE;;SOUTERRAIN;;2.99405676422785;42.6677225592713
186/456;1;4;RUE DU LIERRE;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;AERIEN TORSADE;;2.99343616580877;42.6677495372147
186/HA;1;4;RUE JEAN MERMOZ;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;OUI;;CROSSE COURBE;1;BON;;ECLATEC;CLIP;7;VETUSTE;BF;;125;LATERALE;;SOUTERRAIN;;2.99325971961895;42.6679050899992
186/482;1;4;RUE DE LA PASSE;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;6;BON;REHAUSSE 2M SAILLIE 2M;OUI;NON;CROSSE COURBE;2;BON;;MAZDA;SOLAIR;7;VETUSTE;BF;;125;LATERALE;;SOUTERRAIN;;2.9935382773071;42.6679555244538
186/492;1;4;RUE DES LILAS;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;6;BON;REHAUSSE 2M SAILLIE 2M;OUI;NON;CROSSE COURBE;2;BON;;MAZDA;SOLAIR;7;VETUSTE;BF;;125;LATERALE;;SOUTERRAIN;;2.99355663617655;42.6680539123098
186/452;1;4;RUE DU PUITS DE LAS AIRES;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;6;BON;REHAUSSE 2M SAILLIE 2M;OUI;NON;CROSSE COURBE;2;BON;;MAZDA;SOLAIR;7;VETUSTE;SHP;;100;LATERALE;;SOUTERRAIN;;2.99306881234973;42.6668903226409
186/451;1;4;RUE CALMETTE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;8;BON;;OUI;OUI;;;;;RAGNI;ARIANE;8;VETUSTE;SHP;;100;TOP;;SOUTERRAIN;;2.99307457504227;42.6669928557246
186/450;1;4;RUE CALMETTE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER GALVANISE;8;BON;;OUI;OUI;;;;;RAGNI;ARIANE;8;VETUSTE;SHP;;100;TOP;;SOUTERRAIN;;2.99286380602212;42.6673481351477
186/484;1;4;IMPASSE DE LA MARENDA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;5;MOYEN;;;;;;;;ECLATEC;ITEM;5;BON;LED;16;;TOP;;SOUTERRAIN;;2.99346676242734;42.6655212146222
186/485;1;4;IMPASSE DE LA MARENDA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;5;MOYEN;;;;;;;;ECLATEC;ITEM;5;BON;LED;16;;TOP;;SOUTERRAIN;;2.99391232141836;42.6657135385154
186/486;1;4;IMPASSE DE LA MARENDA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;5;MOYEN;TRAPPE HS;OUI;OUI;;;;;ECLATEC;ITEM;5;BON;LED;16;;TOP;;SOUTERRAIN;;2.99427256111866;42.6659015180537
186/487;1;4;IMPASSE DE LA MARENDA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;5;MOYEN;;OUI;OUI;;;;;ECLATEC;ITEM;5;BON;LED;16;;TOP;;SOUTERRAIN;;2.9941597399055;42.6661562325555
186/488;1;4;IMPASSE DE LA MARENDA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;5;MOYEN;;OUI;OUI;;;;;ECLATEC;ITEM;5;BON;LED;16;;TOP;;SOUTERRAIN;;2.99394274645872;42.6663098889445
186/489;1;4;IMPASSE DE LA MARENDA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;5;MOYEN;;OUI;OUI;;;;;ECLATEC;ITEM;5;BON;LED;16;;TOP;;SOUTERRAIN;;2.99370661709978;42.6664151397948
186/490;1;4;IMPASSE DE LA MARENDA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;5;MOYEN;;OUI;OUI;;;;;ECLATEC;ITEM;5;BON;LED;16;;TOP;;SOUTERRAIN;;2.99357491240103;42.6661314257927
186/491;1;4;IMPASSE DE LA MARENDA;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;5;MOYEN;;OUI;OUI;;;;;ECLATEC;ITEM;5;BON;LED;16;;TOP;;SOUTERRAIN;;2.99365118026697;42.6658888976328
186/424;1;3;RUE DE L’ETANG;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99533016477063;42.6686541267765
186/423;1;3;RUE DE L’ETANG;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99502774603191;42.6686685921234
186/427;1;3;RUE DE L’ETANG;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99470855215359;42.6686858085239
186/426;1;3;RUE DE L’ETANG;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.9944402945485;42.6686964322924
186/425;1;3;RUE DE L’ETANG;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99413417564913;42.6687100118753
186/13965;1;3;RUE DES AUBÉPINES;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99496270171714;42.6684341157004
186/422;1;3;IMPASSE DES COLVERTS;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99458404026534;42.6681157003904
186/IA;1;3;IMPASSE DES COLVERTS;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;BF;;80;APPLIQUE;;SOUTERRAIN;;2.99449407129467;42.6681834575581
186/IB;1;3;IMPASSE DES COLVERTS;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;BF;;80;APPLIQUE;;SOUTERRAIN;;2.99437717981496;42.6681986264716
186/IC;1;3;IMPASSE DES COLVERTS;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;BF;;80;APPLIQUE;;SOUTERRAIN;;2.99448249740057;42.6680572723983
186/ID;1;3;IMPASSE DES COLVERTS;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;BF;;80;APPLIQUE;;SOUTERRAIN;;2.99469570804166;42.6681024113082
186/IE;1;3;IMPASSE DES COLVERTS;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;BF;;80;APPLIQUE;;SOUTERRAIN;;2.99499833249459;42.6682019495629
186/IF;1;3;IMPASSE DES COLVERTS;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;BF;;80;APPLIQUE;;SOUTERRAIN;;2.99505432807949;42.6683553882074
186/IG;1;3;IMPASSE DES COLVERTS;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;BF;;80;APPLIQUE;;SOUTERRAIN;;2.99528102333135;42.6683916765807
186/421;1;3;RUE DES AUBÉPINES;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.995011152352;42.6681260078654
186/420;1;3;RUE DES AUBÉPINES;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99501520465224;42.6678823982793
186/IH;1;3;IMPASSE DES AIGRETTES;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;LAMPE LED;;;APPLIQUE;;SOUTERRAIN;;2.99508589038701;42.6677642022515
186/II;1;3;IMPASSE DES AIGRETTES;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;LAMPE LED;;;APPLIQUE;;SOUTERRAIN;;2.99529622013101;42.6678596867354
186/418;1;3;RUE DES AUBÉPINES;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99499349866004;42.6676517611871
186/419;1;3;IMPASSE DES PLUVIERS;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99473424486905;42.6674714345671
186/IJ;1;3;IMPASSE DES AIGRETTES;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;LAMPE LED;;;APPLIQUE;;SOUTERRAIN;;2.99481550916457;42.667608200615
186/IK;1;3;IMPASSE DES AIGRETTES;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;LAMPE LED;;;APPLIQUE;;SOUTERRAIN;;2.99446053718512;42.6674708169708
186/IL;1;3;IMPASSE DES AIGRETTES;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;BF;;80;APPLIQUE;;SOUTERRAIN;;2.99433476316388;42.6673844551541
186/417;1;3;IMPASSE DE PILETS;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99496151324602;42.6673859961744
186/IM;1;3;IMPASSE DES AIGRETTES;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;BF;;80;APPLIQUE;;SOUTERRAIN;;2.99511003889848;42.6672836546332
186/IN;1;3;IMPASSE DES AIGRETTES;ECLAIRAGE PUBLIC;FACADE;;;;;NON;NON;;;;;DIVERS;DECORATION;0.5;BON;BF;;80;APPLIQUE;;SOUTERRAIN;;2.99480659518201;42.6672794272234
186/416;1;3;RUE DES AUBÉPINES;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99474043875293;42.6672337533445
186/415;1;3;RUE DES AUBÉPINES;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;BON;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99453499225082;42.6670811138207
186/414;1;3;RUE DES AUBÉPINES;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;VETUSTE;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.9942255379068;42.6669416298269
186/413;1;3;RUE DES AUBÉPINES;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;VETUSTE;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99387414481542;42.6669154620114
186/412;1;3;RUE DES AUBÉPINES;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ALUMINIUM BROSSE;4;VETUSTE;;NON;OUI;;;;;ABEL;VERSO;4;BON;LED;16;;TOP;;SOUTERRAIN;;2.99357560051054;42.6669209114388
186/387;1;353;RUE DE L’ETANG;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;6;BON;;OUI;OUI;CROSSE DROITE;0.3;BON;;SITECO;SC;6;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99320526194981;42.6687963546771
186/386;1;353;RUE DE L’ETANG;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;6;BON;;OUI;OUI;CROSSE DROITE;0.3;BON;;SITECO;SC;6;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99344694199892;42.6687889463214
186/385;1;353;RUE DE L’ETANG;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;6;BON;;OUI;OUI;CROSSE DROITE;0.3;BON;;SITECO;SC;6;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99370994266294;42.6687249501398
186/388;1;353;RUE DES MIMOSAS;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;76;VETUSTE;BF;;125;LATERALE;;AERIEN TORSADE;;2.99381392714865;42.6685487244951
186/394;1;353;RUE DES MIMOSAS;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRO CONIQUE;ACIER THERMOLAQUE;6;BON;;OUI;OUI;CROSSE DROITE;0.3;BON;;SITECO;SC;6;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99349954105373;42.6685582168175
186/322;1;353;RUE JEAN MERMOZ;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;NON;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;7;VETUSTE;SHP;;100;LATERALE;;AERIEN TORSADE;;2.99333300777312;42.6685654144951
186/JA;1;353;RUE DES FIGUIERS;ECLAIRAGE PUBLIC;CANDELABRE OCTOGONAL CONIQUE;ACIER GALVANISE;6;BON;REHAUSSE 2M SAILLIE 2M;OUI;NON;CROSSE COURBE;2;BON;;MAZDA;SOLAIR;8;VETUSTE;BF;;125;LATERALE;;SOUTERRAIN;;2.99371438034046;42.6683841413568
186/323;1;353;RUE JEAN MERMOZ;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;NON;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;7;VETUSTE;BF;;125;LATERALE;;AERIEN TORSADE;;2.99332234836396;42.6682767775271
186/324;1;353;RUE DES ROMARINS;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;NON;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;7;VETUSTE;BF;;125;LATERALE;;AERIEN TORSADE;;2.99379589616428;42.6682622004607
186/348;1;353;RUE MOLIERE;ECLAIRAGE PUBLIC;FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;SCHREDER;PIANO;5;BON;LED;16;;LATERALE;;TENDU SUR FACADE;;2.9928844466124;42.6677708464989
186/19780;1;353;RUE MOLIERE;ECLAIRAGE PUBLIC;FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;SCHREDER;PIANO;5;BON;LED;16;;LATERALE;;TENDU SUR FACADE;;2.99272995434984;42.6677100356573
186/347;1;353;RUE CALMETTE;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;7;VETUSTE;SHP;;100;LATERALE;;AERIEN TORSADE;;2.99256479638988;42.6676309432957
186/346;1;353;RUE EMILE ZOLA;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;NON;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;7;VETUSTE;BF;;125;LATERALE;;AERIEN TORSADE;;2.99233608981013;42.6677969868726
186/345;1;353;RUE EMILE ZOLA;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;NON;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;7;VETUSTE;BF;;125;LATERALE;;AERIEN TORSADE;;2.99285694558829;42.6680291030017
186/345;2;353;RUE EMILE ZOLA;ECLAIRAGE PUBLIC;POTEAU BETON ENEDIS;BETON;9;;;OUI;;;;BON;;DIVERS;PROJECTEUR;8;VETUSTE;IM;;150;LATERALE;;AERIEN TORSADE;;2.99289510063167;42.6679934716393
186/440;1;353;AVENUE D’ELNE;ECLAIRAGE PUBLIC;BORNE;ACIER THERMOLAQUE;1;BON;;;;;;;;BENITO/LUXECO;GARDEN;1;MOYEN;SHP;;;;;SOUTERRAIN;;2.9920264935323;42.6676084443503
186/397;1;353;AVENUE D’ELNE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;LUDEC;QUADRO;5;MOYEN;COSMO;;60;TOP;;SOUTERRAIN;;2.99194094876443;42.6677350670302
186/396;1;353;AVENUE D’ELNE;ECLAIRAGE PUBLIC;BORNE;ACIER THERMOLAQUE;1;BON;;;;;;;;BENITO/LUXECO;GARDEN;1;MOYEN;SHP;;;;;SOUTERRAIN;;2.99188047238287;42.6678065156389
186/395;1;353;AVENUE D’ELNE;ECLAIRAGE PUBLIC;CANDELABRE CYLINDRIQUE;ACIER THERMOLAQUE;5;BON;;OUI;OUI;;;;;LUDEC;QUADRO;5;MOYEN;COSMO;;60;TOP;;SOUTERRAIN;;2.99181906355006;42.6678638678689
186/354;1;353;RUE VICTOR HUGO;ECLAIRAGE PUBLIC;FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;TENDU SUR FACADE;;2.99196843361886;42.667967934408
186/351;1;353;RUE VICTOR HUGO;ECLAIRAGE PUBLIC;FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;TENDU SUR FACADE;;2.9921596355355;42.6681473652387
186/345;2;353;RUE VICTOR HUGO;ECLAIRAGE PUBLIC;FACADE;;;;;OUI;;;;BON;;SBP;PROJECTEUR;6;BON;IM;;150;LATERALE;;AERIEN TORSADE;;2.99216706011134;42.6681786595173
186/350;1;353;RUE VICTOR HUGO;ECLAIRAGE PUBLIC;FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;TENDU SUR FACADE;;2.99241863151003;42.668250383054
186/349;1;353;RUE VICTOR HUGO;ECLAIRAGE PUBLIC;FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;TENDU SUR FACADE;;2.99286323828686;42.6684528744808
186/398;1;353;RUE GUYNEMER;ECLAIRAGE PUBLIC;FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;TENDU SUR FACADE;;2.99280673964538;42.6685752667979
186/399;1;353;RUE GUYNEMER;ECLAIRAGE PUBLIC;FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;TENDU SUR FACADE;;2.99234142131137;42.6683726146025
186/400;1;353;RUE GUYNEMER;ECLAIRAGE PUBLIC;FACADE;;;;;OUI;;CROSSE COURBE;1;BON;;MAZDA;SOLAIR;6;VETUSTE;BF;;125;LATERALE;;TENDU SUR FACADE;;2.99210227900293;42.6682234000438
186/401;1;353;RUE DU LITTORAL;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE STYLE;0.5;BON;;STYLE;4 FACES;4;MOYEN;IM;;70;TOP;;SOUTERRAIN;;2.99169761042532;42.6683253549537
186/356;1;353;RUE DU LITTORAL;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE STYLE;0.5;BON;;STYLE;4 FACES;4;MOYEN;IM;;70;TOP;;SOUTERRAIN;;2.99157817222177;42.6682198477522
186/8953;1;353;RUÉDE LA POSTE;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE STYLE;0.5;BON;;STYLE;4 FACES;4;MOYEN;IM;;70;TOP;;SOUTERRAIN;;2.99145228950437;42.6684201126633
186/408;1;353;RUE DU CENTRE;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE STYLE;0.5;BON;;STYLE;4 FACES;4;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.9918951032439;42.6687531429996
186/406;1;353;RUE DU CENTRE;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE STYLE;0.5;BON;;STYLE;4 FACES;4;MOYEN;BF;;125;TOP;;SOUTERRAIN;;2.99206250519541;42.6685670605087
186/XB;1;353;RUE DU LITTORAL;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE STYLE;0.5;BON;;STYLE;4 FACES;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99199136491313;42.6683689962673
186/403;1;353;RUE DU LITTORAL;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE STYLE;0.5;BON;;STYLE;4 FACES;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99234762058514;42.6684965434468
186/407;1;353;IMPASSE DU LITTORAL;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE STYLE;0.5;BON;;STYLE;4 FACES;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99243780604977;42.6686811545149
186/404;1;353;RUE DU LITTORAL;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE STYLE;0.5;BON;;STYLE;4 FACES;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.99263732726426;42.6686020898097
186/405;1;353;RUE DU LITTORAL;ECLAIRAGE PUBLIC;CONSOLE FACADE;;;;;NON;;CROSSE STYLE;0.5;BON;;STYLE;4 FACES;4;MOYEN;SHP;;70;TOP;;SOUTERRAIN;;2.9928649873067;42.6686838573541
186/384;1;353;PASSAGE DU LEVANT;ECLAIRAGE PUBLIC;BORNE;ACIER THERMOLAQUE;1;BON;;;;;;;;BENITO/LUXECO;GARDEN;1;MOYEN;SHP;;;;;SOUTERRAIN;;2.99303235602055;42.6688183597867
